852382,1,1,Container Ship
2042532,1,1,Container Ship
2358762,1,1,Container Ship
868930,1,1,Container Ship
580221,1,1,Container Ship
756054,1,1,Container Ship
356931,1,1,Container Ship
2122275,1,1,Container Ship
1784910,1,1,Container Ship
587030,1,1,Container Ship
1925804,1,1,Container Ship
556245,1,1,Container Ship
654244,1,1,Container Ship
2067226,1,1,Container Ship
1041869,1,1,Container Ship
1632077,1,1,Container Ship
279535,1,1,Container Ship
2245690,1,1,Container Ship
272135,1,1,Container Ship
775613,1,1,Container Ship
565124,1,1,Container Ship
760696,1,1,Container Ship
367449,1,1,Container Ship
1605813,1,1,Container Ship
1067098,1,1,Container Ship
2271845,1,1,Container Ship
1095343,1,1,Container Ship
1719926,1,1,Container Ship
2297930,1,1,Container Ship
1721088,1,1,Container Ship
1690159,1,1,Container Ship
1568843,1,1,Container Ship
616761,1,1,Container Ship
984447,1,1,Container Ship
1508137,1,1,Container Ship
2117467,1,1,Container Ship
1231708,1,1,Container Ship
409371,1,1,Container Ship
558487,1,1,Container Ship
859224,1,1,Container Ship
679588,1,1,Container Ship
1437574,1,1,Container Ship
773565,1,1,Container Ship
1136284,1,1,Container Ship
1190619,1,1,Container Ship
1424486,1,1,Container Ship
1115107,1,1,Container Ship
2090716,1,1,Container Ship
2373728,1,1,Container Ship
2273060,1,1,Container Ship
1988911,1,1,Container Ship
1530114,1,1,Container Ship
1221716,1,1,Container Ship
530437,1,1,Container Ship
411412,1,1,Container Ship
1815055,1,1,Container Ship
1113050,1,1,Container Ship
777443,1,1,Container Ship
2277355,1,1,Container Ship
1628636,1,1,Container Ship
802269,1,1,Container Ship
489923,1,1,Container Ship
604825,1,1,Container Ship
1435244,1,1,Container Ship
1852364,1,1,Container Ship
903225,1,1,Container Ship
800399,1,1,Container Ship
1122070,1,1,Container Ship
844873,1,1,Container Ship
991041,1,1,Container Ship
1241786,1,1,Container Ship
2314280,1,1,Container Ship
982093,1,1,Container Ship
490583,1,1,Container Ship
393472,1,1,Container Ship
1551248,1,1,Container Ship
1842277,1,1,Container Ship
2314697,1,1,Container Ship
1841640,1,1,Container Ship
1819593,1,1,Container Ship
186591,1,1,Container Ship
933672,1,1,Container Ship
1367907,1,1,Container Ship
37024,1,1,Container Ship
713663,1,1,Container Ship
779083,1,1,Container Ship
403906,1,1,Container Ship
1253377,1,1,Container Ship
1189035,1,1,Container Ship
193204,1,1,Container Ship
1544083,1,1,Container Ship
1835931,1,1,Container Ship
938106,1,1,Container Ship
1109471,1,1,Container Ship
1229005,1,1,Container Ship
594129,1,1,Container Ship
801167,1,1,Container Ship
1795087,1,1,Container Ship
1900017,1,1,Container Ship
2044799,1,1,Container Ship
195036,1,1,Container Ship
231918,1,1,Container Ship
826995,1,1,Container Ship
1836654,1,1,Container Ship
1116803,1,1,Container Ship
1026831,1,1,Container Ship
2205791,1,1,Container Ship
1642493,1,1,Container Ship
1892560,1,1,Container Ship
435423,1,1,Container Ship
2219926,1,1,Container Ship
1207024,1,1,Container Ship
2295652,1,1,Container Ship
98110,1,1,Container Ship
2350467,1,1,Container Ship
138395,1,1,Container Ship
2260451,1,1,Container Ship
1380581,1,1,Container Ship
57230,1,1,Container Ship
1133960,1,1,Container Ship
1645968,1,1,Container Ship
347964,1,1,Container Ship
1276912,1,1,Container Ship
1498697,1,1,Container Ship
1441532,1,1,Container Ship
291613,1,1,Container Ship
635279,1,1,Container Ship
2108109,1,1,Container Ship
1347922,1,1,Container Ship
845648,1,1,Container Ship
1052427,1,1,Container Ship
1905499,1,1,Container Ship
1448928,1,1,Container Ship
2289735,1,1,Container Ship
2013358,1,1,Container Ship
520233,1,1,Container Ship
1590409,1,1,Container Ship
2098868,1,1,Container Ship
1260571,1,1,Container Ship
1230759,1,1,Container Ship
1336846,1,1,Container Ship
1428104,1,1,Container Ship
1778236,1,1,Container Ship
1368771,1,1,Container Ship
731269,1,1,Container Ship
1912240,1,1,Container Ship
197880,1,1,Container Ship
1011127,1,1,Container Ship
387104,1,1,Container Ship
2012684,1,1,Container Ship
1729423,1,1,Container Ship
1817944,1,1,Container Ship
1806441,1,1,Container Ship
1389191,1,1,Container Ship
1711292,1,1,Container Ship
1886017,1,1,Container Ship
568473,1,1,Container Ship
317350,1,1,Container Ship
588893,1,1,Container Ship
1381004,1,1,Container Ship
1948214,1,1,Container Ship
1708809,1,1,Container Ship
202352,1,1,Container Ship
955065,1,1,Container Ship
2358420,1,1,Container Ship
1282176,1,1,Container Ship
2241067,1,1,Container Ship
1152099,1,1,Container Ship
2218553,1,1,Container Ship
1938715,1,1,Container Ship
2062729,1,1,Container Ship
1500482,1,1,Container Ship
240560,1,1,Container Ship
1527867,1,1,Container Ship
209713,1,1,Container Ship
1228287,1,1,Container Ship
1628866,1,1,Container Ship
134769,1,1,Container Ship
1342302,1,1,Container Ship
232570,1,1,Container Ship
2324942,1,1,Container Ship
1905775,1,1,Container Ship
384929,1,1,Container Ship
2130415,1,1,Container Ship
630892,1,1,Container Ship
172485,1,1,Container Ship
1552231,1,1,Container Ship
1656271,1,1,Container Ship
305343,1,1,Container Ship
758809,1,1,Container Ship
777609,1,1,Container Ship
1207730,1,1,Container Ship
2313574,1,1,Container Ship
1256956,1,1,Container Ship
1224018,1,1,Container Ship
565148,1,1,Container Ship
2291114,1,1,Container Ship
1070034,1,1,Container Ship
1604550,1,1,Container Ship
833025,1,1,Container Ship
178216,1,1,Container Ship
924398,1,1,Container Ship
903131,1,1,Container Ship
2113640,1,1,Container Ship
165156,1,1,Container Ship
1228926,1,1,Container Ship
838680,1,1,Container Ship
2161702,1,1,Container Ship
312435,1,1,Container Ship
233785,1,1,Container Ship
879353,1,1,Container Ship
1190838,1,1,Container Ship
1634592,1,1,Container Ship
1862790,1,1,Container Ship
1232783,1,1,Container Ship
2134368,1,1,Container Ship
1088585,1,1,Container Ship
1817422,1,1,Container Ship
2140059,1,1,Container Ship
1091113,1,1,Container Ship
1171978,1,1,Container Ship
348957,1,1,Container Ship
900782,1,1,Container Ship
1728497,1,1,Container Ship
1168922,1,1,Container Ship
1803861,1,1,Container Ship
2195215,1,1,Container Ship
1730774,1,1,Container Ship
585329,1,1,Container Ship
248225,1,1,Container Ship
567341,1,1,Container Ship
857026,1,1,Container Ship
1698782,1,1,Container Ship
2373078,1,1,Container Ship
198010,1,1,Container Ship
2290484,1,1,Container Ship
1255477,1,1,Container Ship
1102566,1,1,Container Ship
2329805,1,1,Container Ship
2237527,1,1,Container Ship
1351167,1,1,Container Ship
616821,1,1,Container Ship
1275204,1,1,Container Ship
958813,1,1,Container Ship
155058,1,1,Container Ship
577161,1,1,Container Ship
1367101,1,1,Container Ship
599865,1,1,Container Ship
900779,1,1,Container Ship
222609,1,1,Container Ship
489471,1,1,Container Ship
294479,1,1,Container Ship
1732251,1,1,Container Ship
74301,1,1,Container Ship
2327597,1,1,Container Ship
2046608,1,1,Container Ship
437438,1,1,Container Ship
1065446,1,1,Container Ship
1377461,1,1,Container Ship
1824600,1,1,Container Ship
2330258,1,1,Container Ship
153027,1,1,Container Ship
1057570,1,1,Container Ship
728643,1,1,Container Ship
162641,1,1,Container Ship
1598027,1,1,Container Ship
1377235,1,1,Container Ship
1336421,1,1,Container Ship
999655,1,1,Container Ship
2355998,1,1,Container Ship
1468335,1,1,Container Ship
1053321,1,1,Container Ship
1066751,1,1,Container Ship
111437,1,1,Container Ship
1057575,1,1,Container Ship
949140,1,1,Container Ship
969513,1,1,Container Ship
1400325,1,1,Container Ship
1221298,1,1,Container Ship
2282747,1,1,Container Ship
432059,1,1,Container Ship
673997,1,1,Container Ship
866634,1,1,Container Ship
228275,1,1,Container Ship
257724,1,1,Container Ship
2095381,1,1,Container Ship
224288,1,1,Container Ship
1925386,1,1,Container Ship
2344160,1,1,Container Ship
1819288,1,1,Container Ship
2142915,1,1,Container Ship
883791,1,1,Container Ship
2158872,1,1,Container Ship
2178622,1,1,Container Ship
1818732,1,1,Container Ship
2136060,1,1,Container Ship
2110728,1,1,Container Ship
1821485,1,1,Container Ship
1874003,1,1,Container Ship
2299996,1,1,Container Ship
2262492,1,1,Container Ship
1010428,1,1,Container Ship
1138960,1,1,Container Ship
2170549,1,1,Container Ship
839311,1,1,Container Ship
265389,1,1,Container Ship
1386803,1,1,Container Ship
49208,1,1,Container Ship
1546300,1,1,Container Ship
1207633,1,1,Container Ship
1731491,1,1,Container Ship
1162318,1,1,Container Ship
1855378,1,1,Container Ship
2325676,1,1,Container Ship
939419,1,1,Container Ship
2344048,1,1,Container Ship
2077720,1,1,Container Ship
1490128,1,1,Container Ship
699175,1,1,Container Ship
2047103,1,1,Container Ship
2107050,1,1,Container Ship
841537,1,1,Container Ship
1393792,1,1,Container Ship
498725,1,1,Container Ship
2365465,1,1,Container Ship
578862,1,1,Container Ship
1039718,1,1,Container Ship
152763,1,1,Container Ship
2235960,1,1,Container Ship
2178533,1,1,Container Ship
504192,1,1,Container Ship
822855,1,1,Container Ship
1703668,1,1,Container Ship
719352,1,1,Container Ship
650786,1,1,Container Ship
1434714,1,1,Container Ship
1567162,1,1,Container Ship
931390,1,1,Container Ship
2184595,1,1,Container Ship
1034412,1,1,Container Ship
703158,1,1,Container Ship
998842,1,1,Container Ship
334060,1,1,Container Ship
796667,1,1,Container Ship
1267100,1,1,Container Ship
647287,1,1,Container Ship
1673086,1,1,Container Ship
1237118,1,1,Container Ship
2233908,1,1,Container Ship
2122285,1,1,Container Ship
2033794,1,1,Container Ship
2138703,1,1,Container Ship
1899046,1,1,Container Ship
890004,1,1,Container Ship
2285324,1,1,Container Ship
2067027,1,1,Container Ship
2250428,1,1,Container Ship
589871,1,1,Container Ship
1876989,1,1,Container Ship
1498668,1,1,Container Ship
724736,1,1,Container Ship
882497,1,1,Container Ship
2296898,1,1,Container Ship
2243059,1,1,Container Ship
2341974,1,1,Container Ship
365437,1,1,Container Ship
1143870,1,1,Container Ship
1461370,1,1,Container Ship
2027589,1,1,Container Ship
361324,1,1,Container Ship
2130416,1,1,Container Ship
1232223,1,1,Container Ship
1479459,1,1,Container Ship
666932,1,1,Container Ship
703475,1,1,Container Ship
2064055,1,1,Container Ship
2331727,1,1,Container Ship
420350,1,1,Container Ship
1668213,1,1,Container Ship
742144,1,1,Container Ship
1442819,1,1,Container Ship
1395273,1,1,Container Ship
603031,1,1,Container Ship
597646,1,1,Container Ship
1998596,1,1,Container Ship
247378,1,1,Container Ship
2136237,1,1,Container Ship
2324101,1,1,Container Ship
395083,1,1,Container Ship
2382297,1,1,Container Ship
1826424,1,1,Container Ship
334551,1,1,Container Ship
2009833,1,1,Container Ship
1285488,1,1,Container Ship
2151670,1,1,Container Ship
692103,1,1,Container Ship
1394127,1,1,Container Ship
594902,1,1,Container Ship
792275,1,1,Container Ship
2050631,1,1,Container Ship
406168,1,1,Container Ship
622910,1,1,Container Ship
780635,1,1,Container Ship
422636,1,1,Container Ship
607208,1,1,Container Ship
738400,1,1,Container Ship
1603031,1,1,Container Ship
1592243,1,1,Container Ship
1575086,1,1,Container Ship
2256472,1,1,Container Ship
308227,1,1,Container Ship
525711,1,1,Container Ship
135377,1,1,Container Ship
1933867,1,1,Container Ship
234668,1,1,Container Ship
965000,1,1,Container Ship
282530,1,1,Container Ship
1262511,1,1,Container Ship
463741,1,1,Container Ship
2093453,1,1,Container Ship
1970401,1,1,Container Ship
1538670,1,1,Container Ship
906508,1,1,Container Ship
1341249,1,1,Container Ship
376815,1,1,Container Ship
784929,1,1,Container Ship
1491422,1,1,Container Ship
962784,1,1,Container Ship
929008,1,1,Container Ship
1136921,1,1,Container Ship
838519,1,1,Container Ship
653224,1,1,Container Ship
2133624,1,1,Container Ship
219030,1,1,Container Ship
1503372,1,1,Container Ship
904184,1,1,Container Ship
1625464,1,1,Container Ship
1746819,1,1,Container Ship
2300619,1,1,Container Ship
1159457,1,1,Container Ship
1858641,1,1,Container Ship
508413,1,1,Container Ship
601820,1,1,Container Ship
1661927,1,1,Container Ship
219447,1,1,Container Ship
62181,1,1,Container Ship
2204033,1,1,Container Ship
426535,1,1,Container Ship
1052694,1,1,Container Ship
1675246,1,1,Container Ship
1662534,1,1,Container Ship
167070,1,1,Container Ship
708290,1,1,Container Ship
1365252,1,1,Container Ship
1859565,1,1,Container Ship
2252299,1,1,Container Ship
1314243,1,1,Container Ship
1511640,1,1,Container Ship
2052584,1,1,Container Ship
2167167,1,1,Container Ship
530180,1,1,Container Ship
2142107,1,1,Container Ship
1397094,1,1,Container Ship
751769,1,1,Container Ship
632328,1,1,Container Ship
1240891,1,1,Container Ship
1521155,1,1,Container Ship
805386,1,1,Container Ship
1893938,1,1,Container Ship
616758,1,1,Container Ship
603275,1,1,Container Ship
317002,1,1,Container Ship
865710,1,1,Container Ship
1928188,1,1,Container Ship
652784,1,1,Container Ship
906565,1,1,Container Ship
280027,1,1,Container Ship
744188,1,1,Container Ship
1001065,1,1,Container Ship
972151,1,1,Container Ship
1593518,1,1,Container Ship
170871,1,1,Container Ship
646433,1,1,Container Ship
1586796,1,1,Container Ship
205123,1,1,Container Ship
1175248,1,1,Container Ship
1164774,1,1,Container Ship
329443,1,1,Container Ship
2378986,1,1,Container Ship
1699494,1,1,Container Ship
1710748,1,1,Container Ship
2156634,1,1,Container Ship
1751981,1,1,Container Ship
1471368,1,1,Container Ship
2289586,1,1,Container Ship
530120,1,1,Container Ship
2161611,1,1,Container Ship
2120105,1,1,Container Ship
645192,1,1,Container Ship
205957,1,1,Container Ship
980441,1,1,Container Ship
235849,1,1,Container Ship
1596612,1,1,Container Ship
424672,1,1,Container Ship
1400048,1,1,Container Ship
2042349,1,1,Container Ship
319071,1,1,Container Ship
2360997,1,1,Container Ship
1215246,1,1,Container Ship
1899226,1,1,Container Ship
556112,1,1,Container Ship
2141831,1,1,Container Ship
1201296,1,1,Container Ship
2074686,1,1,Container Ship
522507,1,1,Container Ship
648095,1,1,Container Ship
1610980,1,1,Container Ship
1113822,1,1,Container Ship
857750,1,1,Container Ship
1347968,1,1,Container Ship
1634151,1,1,Container Ship
410237,1,1,Container Ship
1139009,1,1,Container Ship
700762,1,1,Container Ship
814877,1,1,Container Ship
2061745,1,1,Container Ship
312105,1,1,Container Ship
1727796,1,1,Container Ship
804763,1,1,Container Ship
582143,1,1,Container Ship
1503545,1,1,Container Ship
2371507,1,1,Container Ship
972926,1,1,Container Ship
1854301,1,1,Container Ship
1497727,1,1,Container Ship
306084,1,1,Container Ship
932893,1,1,Container Ship
2317549,1,1,Container Ship
798994,1,1,Container Ship
1111342,1,1,Container Ship
627049,1,1,Container Ship
454113,1,1,Container Ship
1169325,1,1,Container Ship
647964,1,1,Container Ship
1736154,1,1,Container Ship
1427574,1,1,Container Ship
2246403,1,1,Container Ship
1080560,1,1,Container Ship
2247751,1,1,Container Ship
1016476,1,1,Container Ship
239051,1,1,Container Ship
782899,1,1,Container Ship
368844,1,1,Container Ship
1701303,1,1,Container Ship
503989,1,1,Container Ship
922395,1,1,Container Ship
1152939,1,1,Container Ship
614201,1,1,Container Ship
890323,1,1,Container Ship
649911,1,1,Container Ship
2156621,1,1,Container Ship
2005249,1,1,Container Ship
1348620,1,1,Container Ship
1884941,1,1,Container Ship
680327,1,1,Container Ship
1813053,1,1,Container Ship
183798,1,1,Container Ship
520243,1,1,Container Ship
2341261,1,1,Container Ship
807731,1,1,Container Ship
1250441,1,1,Container Ship
2316483,1,1,Container Ship
2019029,1,1,Container Ship
1535309,1,1,Container Ship
1565661,1,1,Container Ship
868983,1,1,Container Ship
1679858,1,1,Container Ship
385429,1,1,Container Ship
60335,1,1,Container Ship
1021934,1,1,Container Ship
53303,1,1,Container Ship
933268,1,1,Container Ship
338462,1,1,Container Ship
1587095,1,1,Container Ship
1374088,1,1,Container Ship
1737066,1,1,Container Ship
830224,1,1,Container Ship
763799,1,1,Container Ship
981626,1,1,Container Ship
1210764,1,1,Container Ship
843383,1,1,Container Ship
172691,1,1,Container Ship
2178785,1,1,Container Ship
217107,1,1,Container Ship
464493,1,1,Container Ship
802106,1,1,Container Ship
2009895,1,1,Container Ship
1714847,1,1,Container Ship
672050,1,1,Container Ship
659151,1,1,Container Ship
677976,1,1,Container Ship
1070457,1,1,Container Ship
47902,1,1,Container Ship
1469518,1,1,Container Ship
2011876,1,1,Container Ship
1787270,1,1,Container Ship
74035,1,1,Container Ship
1908724,1,1,Container Ship
1975627,1,1,Container Ship
388517,1,1,Container Ship
1397407,1,1,Container Ship
1979006,1,1,Container Ship
1228658,1,1,Container Ship
1086658,1,1,Container Ship
384243,1,1,Container Ship
1251234,1,1,Container Ship
458837,1,1,Container Ship
675298,1,1,Container Ship
1298098,1,1,Container Ship
566836,1,1,Container Ship
79855,1,1,Container Ship
2336564,1,1,Container Ship
1291323,1,1,Container Ship
1857874,1,1,Container Ship
279293,1,1,Container Ship
1651997,1,1,Container Ship
1297847,1,1,Container Ship
390498,1,1,Container Ship
2040691,1,1,Container Ship
2064487,1,1,Container Ship
1401778,1,1,Container Ship
776382,1,1,Container Ship
1207589,1,1,Container Ship
1037820,1,1,Container Ship
1426240,1,1,Container Ship
434978,1,1,Container Ship
1256845,1,1,Container Ship
426432,1,1,Container Ship
1795429,1,1,Container Ship
1706885,1,1,Container Ship
1961290,1,1,Container Ship
1303198,1,1,Container Ship
2134113,1,1,Container Ship
2186601,1,1,Container Ship
2320194,1,1,Container Ship
1602814,1,1,Container Ship
1408157,1,1,Container Ship
505969,1,1,Container Ship
376699,1,1,Container Ship
1600707,1,1,Container Ship
937001,1,1,Container Ship
1425979,1,1,Container Ship
2036288,1,1,Container Ship
1746722,1,1,Container Ship
340155,1,1,Container Ship
711791,1,1,Container Ship
1095540,1,1,Container Ship
442904,1,1,Container Ship
431237,1,1,Container Ship
1061249,1,1,Container Ship
6726,1,1,Container Ship
978086,1,1,Container Ship
490284,1,1,Container Ship
1542496,1,1,Container Ship
1939321,1,1,Container Ship
1575199,1,1,Container Ship
1653319,1,1,Container Ship
1136938,1,1,Container Ship
406513,1,1,Container Ship
954793,1,1,Container Ship
1905126,1,1,Container Ship
1052406,1,1,Container Ship
279685,1,1,Container Ship
1471170,1,1,Container Ship
1467275,1,1,Container Ship
1059012,1,1,Container Ship
1716604,1,1,Container Ship
909711,1,1,Container Ship
503794,1,1,Container Ship
1863211,1,1,Container Ship
1207821,1,1,Container Ship
1077536,1,1,Container Ship
1605279,1,1,Container Ship
2052914,1,1,Container Ship
1022318,1,1,Container Ship
2124079,1,1,Container Ship
1750121,1,1,Container Ship
426333,1,1,Container Ship
395994,1,1,Container Ship
1660260,1,1,Container Ship
1145189,1,1,Container Ship
249970,1,1,Container Ship
1751081,1,1,Container Ship
2263545,1,1,Container Ship
1310236,1,1,Container Ship
945892,1,1,Container Ship
95305,1,1,Container Ship
1234940,1,1,Container Ship
1341984,1,1,Container Ship
2177762,1,1,Container Ship
950246,1,1,Container Ship
1993253,1,1,Container Ship
881214,1,1,Container Ship
1807474,1,1,Container Ship
731306,1,1,Container Ship
2019378,1,1,Container Ship
1477180,1,1,Container Ship
1140001,1,1,Container Ship
2018504,1,1,Container Ship
625553,1,1,Container Ship
2355692,1,1,Container Ship
2025039,1,1,Container Ship
1941326,1,1,Container Ship
868354,1,1,Container Ship
560960,1,1,Container Ship
916594,1,1,Container Ship
219704,1,1,Container Ship
2107660,1,1,Container Ship
964541,1,1,Container Ship
2273608,1,1,Container Ship
267336,1,1,Container Ship
1789554,1,1,Container Ship
319479,1,1,Container Ship
356741,1,1,Container Ship
2318027,1,1,Container Ship
592525,1,1,Container Ship
843390,1,1,Container Ship
2171809,1,1,Container Ship
1137999,1,1,Container Ship
897417,1,1,Container Ship
1336738,1,1,Container Ship
1794594,1,1,Container Ship
1156754,1,1,Container Ship
496668,1,1,Container Ship
2070315,1,1,Container Ship
1263250,1,1,Container Ship
1042371,1,1,Container Ship
1227556,1,1,Container Ship
2063502,1,1,Container Ship
1792643,1,1,Container Ship
631724,1,1,Container Ship
60498,1,1,Container Ship
2131286,1,1,Container Ship
686661,1,1,Container Ship
167366,1,1,Container Ship
822037,1,1,Container Ship
2243802,1,1,Container Ship
2232631,1,1,Container Ship
1016554,1,1,Container Ship
557080,1,1,Container Ship
2114460,1,1,Container Ship
51071,1,1,Container Ship
1832869,1,1,Container Ship
710582,1,1,Container Ship
804910,1,1,Container Ship
52661,1,1,Container Ship
1327349,1,1,Container Ship
2287177,1,1,Container Ship
1884209,1,1,Container Ship
678851,1,1,Container Ship
937890,1,1,Container Ship
1232372,1,1,Container Ship
1352402,1,1,Container Ship
591365,1,1,Container Ship
1291037,1,1,Container Ship
803407,1,1,Container Ship
464348,1,1,Container Ship
38283,1,1,Container Ship
558304,1,1,Container Ship
1230499,1,1,Container Ship
2099876,1,1,Container Ship
1686916,1,1,Container Ship
720042,1,1,Container Ship
888362,1,1,Container Ship
1709443,1,1,Container Ship
1141500,1,1,Container Ship
1814241,1,1,Container Ship
1979288,1,1,Container Ship
2193942,1,1,Container Ship
712381,1,1,Container Ship
1122698,1,1,Container Ship
1979393,1,1,Container Ship
1505292,1,1,Container Ship
1608572,1,1,Container Ship
1794425,1,1,Container Ship
1927626,1,1,Container Ship
1842789,1,1,Container Ship
1700277,1,1,Container Ship
1457809,1,1,Container Ship
1033837,1,1,Container Ship
207739,1,1,Container Ship
407381,1,1,Container Ship
1000571,1,1,Container Ship
861973,1,1,Container Ship
1521000,1,1,Container Ship
585589,1,1,Container Ship
924309,1,1,Container Ship
606564,1,1,Container Ship
1143970,1,1,Container Ship
616277,1,1,Container Ship
1536686,1,1,Container Ship
349869,1,1,Container Ship
1905217,1,1,Container Ship
2236380,1,1,Container Ship
466854,1,1,Container Ship
2201482,1,1,Container Ship
19900,1,1,Container Ship
36383,1,1,Container Ship
1112057,1,1,Container Ship
2075418,1,1,Container Ship
806794,1,1,Container Ship
663976,1,1,Container Ship
961983,1,1,Container Ship
2293811,1,1,Container Ship
393841,1,1,Container Ship
2146207,1,1,Container Ship
837839,1,1,Container Ship
903463,1,1,Container Ship
1832914,1,1,Container Ship
882694,1,1,Container Ship
1102972,1,1,Container Ship
1364382,1,1,Container Ship
477849,1,1,Container Ship
2378438,1,1,Container Ship
1627532,1,1,Container Ship
58350,1,1,Container Ship
1160843,1,1,Container Ship
1649660,1,1,Container Ship
1664141,1,1,Container Ship
341630,1,1,Container Ship
1359507,1,1,Container Ship
1476760,1,1,Container Ship
1353336,1,1,Container Ship
238557,1,1,Container Ship
136639,1,1,Container Ship
463431,1,1,Container Ship
460357,1,1,Container Ship
1156887,1,1,Container Ship
741741,1,1,Container Ship
603092,1,1,Container Ship
1639836,1,1,Container Ship
1141566,1,1,Container Ship
642400,1,1,Container Ship
1666478,1,1,Container Ship
383873,1,1,Container Ship
1021992,1,1,Container Ship
2257065,1,1,Container Ship
462368,1,1,Container Ship
1512265,1,1,Container Ship
399630,1,1,Container Ship
1388815,1,1,Container Ship
2042247,1,1,Container Ship
1040107,1,1,Container Ship
945144,1,1,Container Ship
1506251,1,1,Container Ship
2274868,1,1,Container Ship
1153501,1,1,Container Ship
1197133,1,1,Container Ship
905906,1,1,Container Ship
310408,1,1,Container Ship
